Date,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 9,Sensor 10,Sensor 11,Sensor 12
2021-10-06,0.7304201388888889,0.726875,0.7269756944444444,0.6888124999999999,0.7380590277777778,0.7587881944444445,0.7032395833333333,0.6771875,0.7198368055555555,0.6605590277777779,0.8306493055555555
2021-10-07,0.7302395833333333,0.7227777777777777,0.7261423611111111,0.6891597222222221,0.7365833333333334,0.7582395833333333,0.7033263888888889,0.6766458333333334,0.7198159722222222,0.6606006944444445,0.8283125
2021-10-08,0.72859375,0.7103090277777777,0.7222673611111111,0.6859756944444445,0.7289895833333333,0.7543402777777778,0.6983888888888888,0.6718854166666667,0.7169201388888888,0.6578958333333333,0.81784375
2021-10-09,0.7269583333333334,0.7010173611111111,0.7177152777777778,0.6823125000000001,0.7217534722222222,0.7498229166666667,0.6931597222222222,0.6674236111111111,0.7140243055555555,0.6550763888888889,0.8066909722222223
2021-10-10,0.7277361111111111,0.7172430555555556,0.719892361111111,0.6811319444444446,0.7278229166666667,0.7513958333333333,0.6928819444444444,0.6708472222222223,0.71428125,0.6545659722222222,0.8152569444444445
2021-10-11,0.7314687499999999,0.7345208333333333,0.7288645833333333,0.6915486111111111,0.74115625,0.7624444444444445,0.7057465277777778,0.6902048611111111,0.72090625,0.6618993055555555,0.8329895833333333
2021-10-12,0.73921875,0.7517673611111112,0.7363993055555556,0.7345416666666666,0.7569409722222222,0.7743368055555556,0.7189166666666666,0.7152291666666666,0.7300416666666666,0.6766111111111112,0.8368749999999999
2021-10-13,0.7474687499999999,0.7425833333333334,0.7381909722222222,0.7356909722222222,0.7541388888888889,0.7728159722222222,0.7155694444444445,0.7010069444444444,0.729736111111111,0.6766145833333334,0.8330208333333333
2021-10-14,0.7443472222222222,0.71453125,0.7331979166666667,0.7056909722222221,0.7369027777777778,0.7642951388888889,0.7067430555555556,0.68334375,0.7245104166666666,0.667982638888889,0.820142361111111
2021-10-15,0.7260980392156863,0.6925058823529412,0.7131921568627451,0.6812392156862744,0.7148235294117647,0.7442000000000001,0.6883411764705882,0.6646313725490197,0.7076470588235294,0.6505411764705883,0.7967921568627452
2021-10-16,0.7083780487804877,0.6822317073170732,0.6944146341463414,0.660609756097561,0.698609756097561,0.7252865853658537,0.6692682926829268,0.6495914634146341,0.6901646341463414,0.6332378048780488,0.7783048780487806
2021-10-17,0.7202485207100592,0.7182544378698225,0.7139408284023668,0.678284023668639,0.7241242603550295,0.7467514792899409,0.6908816568047337,0.6766923076923077,0.7067337278106509,0.6467573964497042,0.814112426035503
2021-10-18,0.7344058823529412,0.7383352941176471,0.7291588235294117,0.7213058823529411,0.7436,0.7642176470588236,0.7091647058823529,0.7021352941176471,0.7216823529411764,0.6699352941176471,0.8244764705882353
2021-10-19,0.7257939393939394,0.715769696969697,0.7114969696969696,0.7049818181818182,0.7253333333333334,0.7449939393939394,0.6917515151515151,0.6763454545454545,0.7054848484848485,0.6520060606060606,0.8038484848484848
2021-10-20,0.7549298245614035,0.7341461988304093,0.7444444444444445,0.7121695906432748,0.738140350877193,0.7592046783625732,0.7088479532163743,0.6969590643274853,0.7209649122807017,0.7158538011695906,0.8165672514619882
2021-10-21,0.7603274853801169,0.7393684210526316,0.7450818713450292,0.7179883040935672,0.7423040935672515,0.7632865497076022,0.7093567251461989,0.6955497076023391,0.7205380116959065,0.6953333333333334,0.8199649122807018
2021-10-22,0.7620250000000001,0.7341375,0.7354999999999999,0.72078125,0.74265,0.76560625,0.72119375,0.6947125,0.73149375,0.69286875,0.8226749999999999
2021-10-23,0.7440230769230769,0.7241538461538461,0.7239076923076924,0.7050307692307692,0.7269307692307693,0.7474384615384615,0.6955769230769231,0.6852846153846153,0.7077153846153846,0.7134307692307692,0.8022692307692307
2021-10-24,0.7640805369127517,0.7252348993288591,0.733234899328859,0.7174697986577181,0.7395838926174496,0.7640805369127517,0.7062684563758389,0.6856174496644295,0.7225436241610738,0.6732483221476511,0.8190536912751677
2021-10-25,0.7412207792207792,0.7191493506493506,0.7286493506493507,0.6989805194805195,0.7323831168831169,0.7599545454545454,0.7023831168831168,0.6823571428571429,0.7192337662337662,0.6650194805194806,0.8152272727272727
2021-10-26,0.7409761904761905,0.7313035714285714,0.7321607142857143,0.7053154761904762,0.7418571428571429,0.7656547619047619,0.7087916666666667,0.6916904761904762,0.7228571428571429,0.6673333333333333,0.8240595238095239
2021-10-27,0.7390705882352941,0.7261,0.7279117647058824,0.7016529411764706,0.7378,0.7615117647058823,0.7052176470588235,0.6886235294117646,0.7191941176470588,0.6634823529411765,0.8195411764705882
2021-10-28,0.7374848484848485,0.7170484848484848,0.7228909090909091,0.6961090909090909,0.7317454545454546,0.7554969696969697,0.6988363636363636,0.6812242424242424,0.7144969696969696,0.658878787878788,0.812890909090909
2021-10-29,0.7488705882352942,0.7312764705882353,0.7313176470588235,0.7091294117647058,0.744970588235294,0.7658470588235295,0.7099411764705882,0.6933647058823529,0.7236941176470588,0.6677823529411765,0.8232058823529411
2021-10-30,0.7500119047619047,0.7324345238095238,0.7304404761904761,0.7073690476190476,0.7457738095238096,0.7661726190476191,0.7109107142857143,0.6966190476190476,0.7235178571428571,0.6666488095238096,0.8232380952380952
2021-10-31,0.7622971428571429,0.7375428571428571,0.72976,0.72932,0.7440057142857143,0.7638971428571429,0.7067542857142857,0.6928342857142857,0.7216514285714286,0.6695771428571429,0.8177771428571428
2021-11-01,0.7508870056497176,0.719045197740113,0.7292203389830508,0.7021807909604519,0.7366045197740112,0.7616045197740113,0.7028531073446327,0.6826497175141243,0.7199435028248587,0.6640338983050847,0.8150169491525423
2021-11-02,0.742545945945946,0.7289837837837837,0.7377891891891891,0.7118216216216215,0.7399027027027028,0.7682810810810811,0.7247945945945945,0.6932594594594595,0.7360432432432433,0.6987891891891892,0.8196486486486486
2021-11-03,0.7521785714285715,0.7386011904761904,0.7395714285714285,0.7204940476190476,0.7416785714285714,0.7620952380952382,0.705672619047619,0.6953333333333332,0.7192023809523809,0.6799583333333333,0.8155714285714285
2021-11-04,0.7529606741573035,0.7324606741573033,0.732556179775281,0.717561797752809,0.7426460674157304,0.7655449438202246,0.7082865168539325,0.6930786516853932,0.7222022471910112,0.6691629213483147,0.8208820224719101
2021-11-05,0.7443474178403755,0.7219671361502348,0.7306572769953051,0.7057746478873239,0.738394366197183,0.7630704225352112,0.7039859154929576,0.6855305164319249,0.720943661971831,0.6659342723004696,0.8177887323943661
2021-11-06,0.7449965277777778,0.7137465277777778,0.7314097222222222,0.7005625,0.73409375,0.7647708333333333,0.7046145833333334,0.6835416666666667,0.7233333333333333,0.6659305555555556,0.8169479166666667
2021-11-07,0.7396111111111111,0.7051388888888889,0.723375,0.6914027777777778,0.7257708333333333,0.7576666666666667,0.6979618055555554,0.6765381944444445,0.718392361111111,0.6597534722222222,0.8088298611111111
2021-11-08,0.7379861111111111,0.7286631944444444,0.7265729166666666,0.6917638888888888,0.7365763888888889,0.7613819444444444,0.7027326388888889,0.6897083333333334,0.7196041666666666,0.6596493055555556,0.825875
2021-11-09,0.7355659722222222,0.7215451388888889,0.7261180555555555,0.6928194444444444,0.7349548611111111,0.7614027777777778,0.7028472222222222,0.6867500000000001,0.7198090277777777,0.6602986111111111,0.824579861111111
2021-11-10,0.7343923611111111,0.7171180555555555,0.7248194444444445,0.6906874999999999,0.7320763888888888,0.7596597222222222,0.7004409722222221,0.6828333333333334,0.7188784722222222,0.6588298611111111,0.8196527777777777
2021-11-11,0.7320312499999999,0.7044166666666666,0.7199513888888889,0.6861215277777778,0.7231840277777777,0.7538888888888889,0.6947881944444444,0.6749305555555556,0.71571875,0.6557569444444444,0.8086215277777778
2021-11-12,0.7296875,0.6957708333333332,0.7153680555555555,0.6812847222222222,0.7162673611111111,0.7473541666666667,0.6882847222222223,0.6688298611111112,0.7121249999999999,0.6527395833333334,0.8002638888888889
2021-11-13,0.72740625,0.6899756944444444,0.7124756944444444,0.6774236111111112,0.7125381944444444,0.7433194444444444,0.6832430555555555,0.6644444444444445,0.7093159722222222,0.6500243055555556,0.7947361111111112
2021-11-14,0.7249166666666667,0.6846354166666667,0.709767361111111,0.674,0.7084305555555556,0.7401770833333333,0.6793923611111112,0.6602291666666668,0.70703125,0.6476631944444445,0.7899687500000001
2021-11-15,0.7220243055555555,0.6782187500000001,0.7070763888888888,0.6707708333333334,0.7039826388888888,0.7374791666666667,0.6756319444444445,0.65565625,0.7048472222222222,0.6454583333333334,0.785170138888889
2021-11-16,0.7202881944444444,0.6747256944444445,0.7054722222222222,0.6681805555555556,0.7015868055555555,0.7355972222222222,0.6727361111111112,0.6524548611111112,0.7030902777777777,0.6435972222222222,0.7821284722222223
2021-11-17,0.7177569444444445,0.6690208333333333,0.7025937499999999,0.6650729166666667,0.6963715277777777,0.7325729166666667,0.6689027777777778,0.6482048611111111,0.7005555555555555,0.6410347222222222,0.7775798611111111
2021-11-18,0.7171944444444445,0.6645972222222222,0.7013784722222222,0.6636597222222222,0.6929513888888889,0.7308923611111111,0.6666145833333333,0.6450555555555556,0.6996319444444444,0.6403298611111111,0.77475
2021-11-19,0.7162673611111111,0.6618645833333334,0.7000763888888888,0.6621319444444445,0.6909027777777778,0.7293958333333334,0.6639930555555557,0.6429305555555556,0.698673611111111,0.6390312499999999,0.7725208333333334
2021-11-20,0.715579861111111,0.6592638888888889,0.6995590277777777,0.6598576388888889,0.6888958333333333,0.7284201388888889,0.6619027777777778,0.6412152777777779,0.6979583333333333,0.6379479166666667,0.770638888888889
2021-11-21,0.7151111111111111,0.6551145833333334,0.6984409722222221,0.6584166666666667,0.6859305555555556,0.7265798611111111,0.6598055555555555,0.63828125,0.6971284722222222,0.637,0.7674722222222222
2021-11-22,0.7145243055555555,0.6532222222222223,0.6972083333333333,0.6566423611111111,0.6846041666666668,0.72546875,0.6579618055555555,0.6369548611111111,0.6963715277777777,0.6363402777777778,0.76571875
2021-11-23,0.7144166666666666,0.6529756944444445,0.6959965277777777,0.6552048611111112,0.6830659722222223,0.7244097222222222,0.6563229166666668,0.6367048611111111,0.6958506944444444,0.6356284722222223,0.7653125
2021-11-24,0.7223680555555556,0.70396875,0.7108090277777778,0.6728506944444445,0.7095104166666667,0.7404722222222222,0.6749513888888888,0.6676840277777778,0.7111006944444445,0.6637569444444444,0.793326388888889
2021-11-25,0.7570555555555556,0.7575104166666667,0.7543611111111111,0.7386979166666667,0.75703125,0.7743402777777778,0.7370798611111111,0.7153680555555555,0.7540451388888889,0.75015625,0.8316527777777778
2021-11-26,0.7598611111111111,0.7578020833333334,0.75809375,0.7401840277777778,0.75990625,0.7769895833333333,0.7198368055555555,0.7124652777777778,0.73384375,0.7411076388888889,0.8302430555555556
2021-11-27,0.7552986111111112,0.7562222222222222,0.7583263888888889,0.7403993055555556,0.7588472222222222,0.7755243055555555,0.7167395833333333,0.6954548611111111,0.7279618055555556,0.6858194444444445,0.8265138888888889
2021-11-28,0.7434270833333333,0.7357152777777778,0.7407604166666667,0.7400416666666667,0.7507430555555555,0.7701284722222222,0.7093020833333333,0.681545138888889,0.7233020833333333,0.6748576388888889,0.8175729166666666
2021-11-29,0.7378541666666667,0.7174791666666667,0.7368993055555556,0.7323333333333334,0.7402465277777778,0.7656041666666666,0.7060173611111111,0.6754479166666667,0.7190763888888889,0.6679513888888889,0.8085868055555556
2021-11-30,0.7340590277777778,0.709642361111111,0.7336736111111111,0.7098680555555554,0.7347291666666667,0.7632569444444445,0.7034444444444444,0.6718958333333334,0.71625,0.6621840277777777,0.8035833333333334
2021-12-01,0.7301909722222222,0.7020069444444444,0.7294826388888889,0.6995416666666666,0.7286701388888889,0.7595034722222223,0.6994895833333332,0.6678229166666667,0.7128888888888888,0.6572847222222222,0.7977916666666667
2021-12-02,0.7273715277777778,0.6950069444444443,0.7235208333333333,0.6921701388888889,0.7229548611111111,0.7549131944444444,0.6954583333333333,0.6637395833333334,0.7100486111111111,0.6541076388888889,0.7924618055555556
2021-12-03,0.7254965277777777,0.6897256944444444,0.7177673611111111,0.6856527777777779,0.7190659722222221,0.749454861111111,0.6913125,0.6597500000000001,0.7075173611111111,0.6511527777777778,0.7881493055555556
2021-12-04,0.7236319444444445,0.6841354166666667,0.7133333333333334,0.6806736111111111,0.713673611111111,0.7449930555555555,0.6867256944444445,0.6555347222222223,0.7055173611111111,0.6487326388888889,0.7832534722222222
2021-12-05,0.7213055555555555,0.6796909722222222,0.7103611111111111,0.6764166666666668,0.7098194444444444,0.7417083333333333,0.6824618055555556,0.651982638888889,0.7035243055555555,0.6466041666666666,0.7791076388888889
2021-12-06,0.71959375,0.6783472222222222,0.7087743055555555,0.6730798611111112,0.7086215277777778,0.7400694444444444,0.6794687500000001,0.6496006944444445,0.7024826388888888,0.6448576388888889,0.7763888888888889
2021-12-07,0.71853125,0.6751284722222223,0.7070034722222222,0.6703854166666666,0.7055520833333333,0.7381875,0.6766388888888889,0.6467395833333334,0.7013263888888889,0.6435798611111111,0.7736284722222222
2021-12-08,0.717267361111111,0.6717569444444444,0.7055104166666666,0.6680277777777779,0.7026909722222222,0.7364965277777777,0.67390625,0.6439722222222222,0.7003159722222221,0.6422326388888888,0.7715520833333334
2021-12-09,0.7162708333333333,0.6679305555555556,0.7040034722222221,0.6658784722222223,0.6997222222222221,0.7349652777777778,0.6711770833333334,0.641545138888889,0.6993541666666666,0.6410416666666667,0.7688472222222222
2021-12-10,0.7152986111111111,0.6639791666666667,0.70246875,0.66359375,0.6970138888888888,0.7327708333333333,0.668375,0.6395208333333334,0.697861111111111,0.6392152777777778,0.7667708333333334
2021-12-11,0.7149583333333333,0.6726284722222222,0.7010624999999999,0.6615902777777778,0.6971041666666666,0.7316666666666667,0.6662916666666667,0.6409270833333334,0.6970416666666667,0.637795138888889,0.7696840277777778
2021-12-12,0.7261979166666666,0.7266284722222223,0.7230659722222222,0.6919895833333334,0.7273194444444444,0.7503333333333333,0.6967222222222222,0.6773125,0.7192881944444445,0.6844236111111112,0.8080555555555555
2021-12-13,0.74153125,0.7545555555555556,0.75184375,0.7360694444444444,0.7528090277777778,0.7693090277777778,0.7135069444444444,0.7109201388888888,0.7249131944444445,0.7120902777777778,0.8290347222222222
2021-12-14,0.735125,0.7526284722222223,0.7513993055555556,0.7374409722222223,0.751829861111111,0.7706909722222223,0.7124618055555555,0.6967777777777777,0.725111111111111,0.6781284722222223,0.8276180555555555
2021-12-15,0.7399722222222223,0.7519270833333334,0.7485416666666667,0.7407152777777778,0.7540104166666667,0.7745659722222222,0.7207013888888888,0.7018541666666667,0.7279618055555556,0.6795833333333334,0.8309409722222222
2021-12-16,0.7460208333333332,0.7518819444444444,0.7454131944444444,0.7414097222222222,0.7547534722222222,0.7744548611111112,0.7214618055555556,0.6978923611111111,0.7274583333333333,0.6793472222222223,0.8299861111111111
2021-12-17,0.7670486111111111,0.7570416666666666,0.7517361111111112,0.74515625,0.7597812500000001,0.7790173611111111,0.7374097222222222,0.7101284722222222,0.7403854166666667,0.7101527777777777,0.8344305555555556
2021-12-18,0.76975,0.7593923611111112,0.7534131944444444,0.747,0.7618576388888889,0.7850104166666667,0.7631736111111111,0.7127951388888889,0.7575486111111112,0.7454097222222222,0.8364583333333333
2021-12-19,0.7695520833333334,0.7594340277777778,0.75396875,0.7471354166666667,0.7625104166666667,0.7812152777777778,0.7316666666666667,0.7080381944444444,0.7355729166666667,0.7305451388888888,0.8337534722222222
2021-12-20,0.7666875000000001,0.7565659722222222,0.7518819444444444,0.7454861111111111,0.7602256944444444,0.7781875,0.7215173611111111,0.6967743055555555,0.7282881944444444,0.6858958333333334,0.8287430555555555
2021-12-21,0.7664340277777778,0.7581979166666666,0.7529444444444445,0.7481215277777777,0.7617465277777778,0.7836770833333334,0.7608020833333333,0.7133125,0.7583611111111112,0.7440034722222222,0.8346909722222222
2021-12-22,0.7656875,0.7571145833333334,0.7519201388888889,0.7462291666666666,0.7600104166666667,0.7783055555555556,0.7214756944444445,0.7027152777777776,0.7308993055555555,0.7113611111111111,0.8295173611111111
2021-12-23,0.7583715277777778,0.7445972222222221,0.7438611111111111,0.74384375,0.7566319444444445,0.7740520833333333,0.7144131944444445,0.6885416666666666,0.7249583333333333,0.6775277777777778,0.8225625
2021-12-24,0.7447118055555556,0.727826388888889,0.7407881944444444,0.7368541666666667,0.7505243055555556,0.770638888888889,0.7101979166666665,0.6829305555555556,0.7221354166666667,0.6706979166666667,0.81578125
2021-12-25,0.7386111111111111,0.7086979166666666,0.73496875,0.7113784722222222,0.7364791666666667,0.7648819444444445,0.7053506944444444,0.6756215277777778,0.7178020833333334,0.6630520833333333,0.8068229166666667
2021-12-26,0.7340520833333333,0.6952777777777777,0.7278645833333334,0.6989722222222221,0.72571875,0.7586944444444444,0.6996006944444444,0.6689270833333334,0.7131944444444444,0.6572777777777778,0.7981423611111111
2021-12-27,0.7303368055555555,0.6863298611111112,0.7195451388888888,0.6900104166666666,0.7169444444444444,0.75146875,0.6933090277777777,0.6628888888888889,0.7090694444444444,0.6529131944444445,0.7904756944444444
2021-12-28,0.7265555555555555,0.67709375,0.7128923611111111,0.6823715277777779,0.7089409722222222,0.7438541666666666,0.6862708333333334,0.6568541666666667,0.7057916666666667,0.6491423611111111,0.7827500000000001
2021-12-29,0.7258888888888888,0.6971423611111112,0.7145243055555555,0.6810138888888889,0.7176076388888889,0.7462673611111111,0.6879826388888889,0.6660555555555556,0.70603125,0.6528159722222222,0.7923194444444445
2021-12-30,0.7432777777777777,0.7485208333333334,0.7509270833333334,0.7321597222222223,0.7507291666666667,0.7711666666666667,0.7186979166666666,0.7088715277777777,0.7368506944444444,0.7385625,0.82775
2021-12-31,0.7395381944444445,0.74146875,0.74671875,0.7329930555555556,0.7482326388888888,0.7691215277777778,0.7102326388888889,0.6943194444444445,0.7256493055555555,0.6895555555555556,0.822875
2022-01-01,0.7367326388888888,0.7158472222222222,0.7335347222222223,0.7209583333333334,0.7377708333333334,0.7638541666666667,0.7053368055555556,0.6800277777777778,0.7211909722222223,0.6706631944444444,0.8140729166666667
2022-01-02,0.7330625,0.7015729166666667,0.7292083333333333,0.7002152777777777,0.7289305555555555,0.7588715277777778,0.7006527777777777,0.6729444444444446,0.7167847222222222,0.6629756944444445,0.8057534722222223
2022-01-03,0.729548611111111,0.6928472222222222,0.7223333333333333,0.6912534722222222,0.7220138888888888,0.7538645833333333,0.6956909722222222,0.6675034722222223,0.7126979166666666,0.6572951388888889,0.7985208333333333
2022-01-04,0.7260208333333333,0.6807256944444444,0.7147013888888889,0.683125,0.7122638888888888,0.7463784722222222,0.6888298611111111,0.6604722222222222,0.7085451388888888,0.6527951388888888,0.7893819444444445
2022-01-05,0.7228645833333334,0.6689861111111112,0.7087847222222222,0.6762951388888889,0.7030104166666666,0.7393680555555555,0.6813368055555556,0.6528819444444445,0.7047534722222222,0.6487152777777778,0.7801909722222223
2022-01-06,0.7201215277777777,0.6600104166666667,0.7047638888888889,0.6708333333333334,0.6963888888888888,0.7349513888888889,0.6751527777777778,0.6466145833333333,0.7018784722222222,0.6453229166666667,0.7735972222222222
2022-01-07,0.7177256944444443,0.6517326388888889,0.7014166666666666,0.6664895833333334,0.6903923611111111,0.7313784722222222,0.6698125,0.641732638888889,0.6993680555555555,0.6420520833333333,0.7681284722222222
2022-01-08,0.7159409722222222,0.6434930555555556,0.6984131944444445,0.6620833333333334,0.6840347222222223,0.7281076388888889,0.6649687500000001,0.6372256944444445,0.6972777777777777,0.6391145833333334,0.7630694444444445
2022-01-09,0.71453125,0.6356770833333333,0.6959652777777777,0.6584027777777778,0.6784305555555555,0.7251249999999999,0.6606215277777778,0.6327847222222222,0.6955833333333332,0.6371423611111111,0.7584895833333333
2022-01-10,0.714,0.635267361111111,0.6949895833333333,0.6556875,0.6760277777777779,0.7234930555555555,0.6575972222222223,0.6315138888888889,0.6948159722222222,0.6356493055555555,0.7573229166666667
2022-01-11,0.7140104166666666,0.6435208333333333,0.6946354166666666,0.6540451388888889,0.6780243055555556,0.72284375,0.6561006944444445,0.6324131944444444,0.6948229166666666,0.6345208333333333,0.7612743055555556
2022-01-12,0.7138263888888888,0.6367881944444445,0.6935590277777777,0.6524305555555556,0.675625,0.721375,0.6542187500000001,0.6296736111111111,0.6942604166666666,0.6338576388888889,0.7580902777777778
2022-01-13,0.7130208333333333,0.6305590277777777,0.6919375,0.6504583333333334,0.6710590277777778,0.7195104166666666,0.6521006944444445,0.6270659722222223,0.6933368055555555,0.6330173611111111,0.7545590277777777
2022-01-14,0.7123020833333333,0.6253194444444445,0.6900104166666666,0.6489687500000001,0.6664826388888889,0.7175972222222221,0.6502013888888889,0.6250694444444445,0.692173611111111,0.6319097222222223,0.751829861111111
2022-01-15,0.712,0.6209375,0.6884618055555555,0.64746875,0.663,0.716298611111111,0.6484305555555556,0.6233194444444444,0.6910624999999999,0.6309583333333334,0.7498506944444444
2022-01-16,0.712,0.6197152777777778,0.688,0.6461354166666667,0.6628993055555557,0.7159131944444445,0.6473506944444445,0.6230104166666667,0.6909513888888887,0.6302013888888889,0.7499166666666667
2022-01-17,0.7117638888888889,0.6167222222222222,0.6870798611111111,0.6443125000000001,0.6613715277777779,0.7150381944444444,0.6461284722222222,0.6218784722222223,0.6905277777777777,0.6297708333333333,0.7488923611111111
2022-01-18,0.7110104166666666,0.6087361111111111,0.6841597222222222,0.6422916666666667,0.6552569444444445,0.7129548611111111,0.6443888888888889,0.61884375,0.6894097222222222,0.62859375,0.7454305555555556
2022-01-19,0.7105069444444444,0.6004513888888889,0.6815416666666667,0.6396701388888889,0.6493993055555556,0.7109201388888888,0.6426597222222222,0.6163298611111111,0.6881249999999999,0.62765625,0.7421076388888889
2022-01-20,0.7100520833333333,0.5969722222222222,0.6808368055555556,0.6385173611111111,0.6470034722222223,0.7100138888888888,0.6419652777777778,0.6154236111111111,0.6879895833333333,0.627,0.741
2022-01-21,0.7101875,0.5955555555555555,0.6802222222222223,0.6377916666666666,0.6473368055555555,0.71,0.6411423611111111,0.615,0.6876215277777777,0.62671875,0.7410069444444445
2022-01-22,0.7108715277777777,0.5965625,0.6796111111111112,0.6375451388888889,0.6503229166666666,0.7099791666666666,0.6406736111111111,0.6150104166666667,0.6871770833333334,0.6262569444444445,0.7418923611111111
